,Invoice_ID,Client_Name,Billing_Clerk,Region,Freight_Amount,Billed_Amount,Status,Region_Manager,Date_Processed,Error_Flag
271,INV1271,Ab Trucks,Ravi K,Calgary,3930.61,3930.61,Pending,Steve,2023-08-14,False
272,INV1272,Xyz Ltd,Naman Goyal,Windsor,2356.02,2356.02,Approved,Kathy,2023-12-15,False
273,INV1273,Roadx,Ravi K,Windsor,4968.99,4968.99,Pending,Kathy,2023-07-17,False
274,INV1274,Quickmove,Sonia M,Vancouver,1993.66,1993.66,Pending,Maria,2023-04-02,False
275,INV1275,Ab Trucks,John D,Windsor,2369.98,2369.98,Approved,Kathy,2023-05-20,False
276,INV1276,Quickmove,John D,Montreal,1571.26,1571.26,Pending,Nora,2023-12-22,False
277,INV1277,Fastship,Sonia M,Calgary,1257.84,1257.84,Pending,Steve,2023-03-02,False
278,INV1278,Fastship,Naman Goyal,Toronto,4619.18,4635.18,Approved,David,2023-05-07,True
279,INV1279,Abc Corp,Leah T,Toronto,3769.25,3769.25,Pending,David,2023-05-06,False
280,INV1280,Quickmove,Sonia M,Montreal,1733.67,1733.67,Approved,Nora,2023-09-07,False
281,INV1281,Roadx,Naman Goyal,Windsor,3530.76,3518.76,Flagged,Kathy,2023-01-10,True
282,INV1282,Greenline,Alex P,Toronto,4832.34,4832.34,Pending,David,2023-02-16,False
283,INV1283,Ab Trucks,John D,Windsor,462.84,462.84,Approved,Kathy,2023-12-16,False
284,INV1284,Xyz Ltd,Naman Goyal,Montreal,1396.07,1396.07,Pending,Nora,2023-08-05,False
285,INV1285,Roadx,Ravi K,Toronto,1082.83,1082.83,Pending,David,2023-01-19,False
286,INV1286,Roadx,Ravi K,Vancouver,4361.94,4361.94,Approved,Maria,2023-12-16,False
287,INV1287,Fastship,John D,Calgary,978.03,978.03,Flagged,Steve,2023-10-29,False
288,INV1288,Quickmove,Sonia M,Windsor,1609.57,1593.57,Approved,Kathy,2023-12-19,True
289,INV1289,Abc Corp,Leah T,Windsor,2764.92,2764.92,Pending,Kathy,2023-04-02,False
290,INV1290,Abc Corp,Sonia M,Windsor,3143.36,3143.36,Flagged,Kathy,2023-07-24,False
291,INV1291,Ab Trucks,Naman Goyal,Windsor,4060.1,4060.1,Flagged,Kathy,2023-08-08,False
292,INV1292,Fastship,Sonia M,Montreal,2095.88,2095.88,Pending,Nora,2023-03-07,False
293,INV1293,Roadx,John D,Montreal,2717.8,2717.8,Approved,Nora,2023-12-08,False
294,INV1294,Greenline,Naman Goyal,Montreal,4830.76,4833.76,Approved,Nora,2023-05-19,True
295,INV1295,Fastship,Alex P,Montreal,1557.07,1557.07,Pending,Nora,2023-01-09,False
296,INV1296,Ab Trucks,Sonia M,Toronto,1315.66,1315.66,Approved,David,2023-02-01,False
297,INV1297,Ab Trucks,Sonia M,Montreal,3581.94,3581.94,Approved,Nora,2023-08-17,False
298,INV1298,Fastship,Leah T,Toronto,3878.57,3878.57,Approved,David,2023-09-29,False
299,INV1299,Ab Trucks,Naman Goyal,Vancouver,2132.42,2132.42,Flagged,Maria,2023-04-03,False
300,INV1300,Fastship,Ravi K,Montreal,1143.6,1143.6,Flagged,Nora,2023-03-12,False
301,INV1301,Xyz Ltd,Sonia M,Vancouver,3916.72,3882.72,Approved,Maria,2023-07-03,True
302,INV1302,Fastship,John D,Montreal,3385.42,3385.42,Pending,Nora,2023-12-20,False
303,INV1303,Quickmove,Sonia M,Vancouver,4393.52,4393.52,Pending,Maria,2023-03-15,False
304,INV1304,Fastship,Leah T,Calgary,4237.2,4237.2,Pending,Steve,2023-02-12,False
305,INV1305,Ab Trucks,Alex P,Vancouver,1105.46,1105.46,Pending,Maria,2023-10-25,False
306,INV1306,Quickmove,Leah T,Toronto,4178.46,4178.46,Approved,David,2023-04-26,False
307,INV1307,Ab Trucks,Sonia M,Windsor,958.35,958.35,Approved,Kathy,2023-03-16,False
308,INV1308,Abc Corp,Ravi K,Vancouver,4332.15,4332.15,Pending,Maria,2023-09-15,False
309,INV1309,Abc Corp,Sonia M,Windsor,3874.57,3874.57,Approved,Kathy,2023-07-24,False
310,INV1310,Quickmove,Naman Goyal,Calgary,2892.32,2892.32,Pending,Steve,2023-01-10,False
311,INV1311,Xyz Ltd,Sonia M,Calgary,3246.89,3246.89,Pending,Steve,2023-01-24,False
312,INV1312,Abc Corp,Ravi K,Toronto,609.99,585.99,Flagged,David,2023-06-19,True
313,INV1313,Fastship,Naman Goyal,Toronto,295.44,295.44,Pending,David,2023-11-24,False
314,INV1314,Ab Trucks,John D,Vancouver,1720.17,1720.17,Flagged,Maria,2023-12-17,False
315,INV1315,Abc Corp,Naman Goyal,Montreal,4124.89,4148.89,Pending,Nora,2023-07-03,True
316,INV1316,Abc Corp,Leah T,Calgary,2382.35,2382.35,Approved,Steve,2023-05-24,False
317,INV1317,Abc Corp,Alex P,Windsor,1194.63,1194.63,Flagged,Kathy,2023-05-17,False
318,INV1318,Quickmove,Leah T,Montreal,4189.29,4189.29,Approved,Nora,2023-06-20,False
319,INV1319,Quickmove,Naman Goyal,Calgary,1220.27,1220.27,Pending,Steve,2023-05-20,False
320,INV1320,Roadx,John D,Vancouver,4095.92,4097.92,Flagged,Maria,2023-06-08,True
321,INV1321,Xyz Ltd,Sonia M,Calgary,2319.6,2319.6,Pending,Steve,2023-09-07,False
322,INV1322,Fastship,Naman Goyal,Toronto,2371.12,2371.12,Pending,David,2023-07-18,False
323,INV1323,Quickmove,Leah T,Windsor,1436.33,1436.33,Approved,Kathy,2023-02-11,False
324,INV1324,Ab Trucks,Naman Goyal,Windsor,4510.85,4510.85,Flagged,Kathy,2023-10-31,False
325,INV1325,Xyz Ltd,Naman Goyal,Toronto,535.05,535.05,Approved,David,2023-07-12,False
326,INV1326,Abc Corp,Naman Goyal,Montreal,807.59,807.59,Approved,Nora,2023-05-03,False
327,INV1327,Ab Trucks,John D,Toronto,3215.84,3215.84,Flagged,David,2023-09-27,False
328,INV1328,Ab Trucks,Ravi K,Windsor,4265.56,4265.56,Approved,Kathy,2023-05-14,False
329,INV1329,Abc Corp,Ravi K,Vancouver,567.71,567.71,Pending,Maria,2023-11-19,False
330,INV1330,Xyz Ltd,Naman Goyal,Montreal,3695.39,3695.39,Flagged,Nora,2023-01-08,False
331,INV1331,Abc Corp,John D,Calgary,3738.31,3738.31,Flagged,Steve,2023-08-08,False
332,INV1332,Roadx,John D,Vancouver,2949.46,2949.46,Flagged,Maria,2023-11-13,False
333,INV1333,Ab Trucks,Naman Goyal,Montreal,2484.97,2484.97,Flagged,Nora,2023-02-16,False
334,INV1334,Greenline,Leah T,Windsor,1673.33,1673.33,Flagged,Kathy,2023-06-25,False
335,INV1335,Greenline,Leah T,Windsor,1822.16,1822.16,Flagged,Kathy,2023-10-03,False
336,INV1336,Fastship,Alex P,Vancouver,3404.72,3438.72,Pending,Maria,2023-02-08,True
337,INV1337,Quickmove,Naman Goyal,Montreal,419.91,419.91,Flagged,Nora,2023-04-28,False
338,INV1338,Abc Corp,Alex P,Calgary,2966.18,2966.18,Approved,Steve,2023-03-30,False
339,INV1339,Abc Corp,Leah T,Calgary,1465.79,1465.79,Approved,Steve,2024-01-01,False
340,INV1340,Fastship,Leah T,Toronto,2386.37,2386.37,Approved,David,2023-03-11,False
341,INV1341,Fastship,Naman Goyal,Vancouver,2839.0,2886.0,Flagged,Maria,2023-11-14,True
342,INV1342,Fastship,Alex P,Montreal,4439.73,4439.73,Approved,Nora,2023-03-30,False
343,INV1343,Ab Trucks,Alex P,Vancouver,2937.47,2937.47,Pending,Maria,2023-11-27,False
344,INV1344,Roadx,Naman Goyal,Calgary,1213.08,1213.08,Approved,Steve,2023-01-10,False
345,INV1345,Abc Corp,Alex P,Montreal,489.35,489.35,Flagged,Nora,2023-03-03,False
346,INV1346,Ab Trucks,Sonia M,Windsor,3172.24,3172.24,Pending,Kathy,2023-01-10,False
347,INV1347,Fastship,Leah T,Windsor,2770.74,2770.74,Pending,Kathy,2023-04-04,False
348,INV1348,Abc Corp,Ravi K,Montreal,3391.81,3391.81,Pending,Nora,2023-12-31,False
349,INV1349,Ab Trucks,John D,Vancouver,2351.04,2351.04,Approved,Maria,2023-07-19,False
350,INV1350,Roadx,Alex P,Vancouver,4143.12,4143.12,Approved,Maria,2023-02-01,False
351,INV1351,Ab Trucks,Alex P,Windsor,4608.88,4608.88,Flagged,Kathy,2023-01-08,False
352,INV1352,Roadx,John D,Windsor,296.02,246.02,Pending,Kathy,2023-04-08,True
353,INV1353,Fastship,Alex P,Calgary,3746.02,3746.02,Flagged,Steve,2023-10-06,False
354,INV1354,Roadx,John D,Montreal,272.29,272.29,Flagged,Nora,2023-07-27,False
355,INV1355,Abc Corp,Naman Goyal,Vancouver,2280.97,2280.97,Flagged,Maria,2023-01-17,False
356,INV1356,Fastship,Sonia M,Calgary,2361.86,2361.86,Pending,Steve,2023-06-14,False
357,INV1357,Abc Corp,Sonia M,Vancouver,3511.47,3511.47,Pending,Maria,2023-04-08,False
358,INV1358,Greenline,Leah T,Windsor,1826.78,1826.78,Flagged,Kathy,2023-10-30,False
359,INV1359,Xyz Ltd,Naman Goyal,Montreal,4122.42,4122.42,Pending,Nora,2023-02-23,False
360,INV1360,Roadx,Alex P,Toronto,1780.03,1780.03,Approved,David,2023-01-07,False
361,INV1361,Xyz Ltd,Ravi K,Montreal,1778.34,1797.34,Pending,Nora,2023-09-18,True
362,INV1362,Xyz Ltd,Naman Goyal,Toronto,1191.53,1191.53,Approved,David,2023-07-05,False
363,INV1363,Roadx,Sonia M,Calgary,3450.96,3450.96,Pending,Steve,2023-08-14,False
364,INV1364,Fastship,Naman Goyal,Toronto,475.28,434.28,Flagged,David,2023-01-25,True
365,INV1365,Greenline,Naman Goyal,Toronto,1878.97,1878.97,Flagged,David,2023-12-25,False
366,INV1366,Abc Corp,Alex P,Calgary,1407.76,1407.76,Approved,Steve,2023-04-26,False
367,INV1367,Ab Trucks,Naman Goyal,Montreal,1223.74,1223.74,Approved,Nora,2023-01-22,False
368,INV1368,Abc Corp,Sonia M,Calgary,398.82,398.82,Pending,Steve,2023-08-18,False
369,INV1369,Ab Trucks,Ravi K,Windsor,1032.88,1032.88,Approved,Kathy,2023-08-02,False
370,INV1370,Abc Corp,Sonia M,Windsor,2286.6,2286.6,Flagged,Kathy,2023-05-01,False
371,INV1371,Roadx,Alex P,Toronto,2568.33,2568.33,Pending,David,2023-01-25,False
372,INV1372,Greenline,Sonia M,Calgary,1420.57,1420.57,Approved,Steve,2023-04-12,False
373,INV1373,Ab Trucks,John D,Calgary,3286.19,3286.19,Pending,Steve,2023-02-15,False
374,INV1374,Quickmove,Ravi K,Calgary,1745.39,1745.39,Flagged,Steve,2023-01-26,False
375,INV1375,Fastship,John D,Montreal,1899.5,1899.5,Pending,Nora,2023-09-15,False
376,INV1376,Abc Corp,John D,Vancouver,3934.86,3949.86,Pending,Maria,2023-11-10,True
377,INV1377,Abc Corp,Leah T,Vancouver,2804.64,2804.64,Pending,Maria,2023-08-02,False
378,INV1378,Ab Trucks,Alex P,Vancouver,4770.56,4770.56,Pending,Maria,2023-07-20,False
379,INV1379,Fastship,Naman Goyal,Montreal,1860.58,1860.58,Approved,Nora,2023-10-15,False
380,INV1380,Fastship,John D,Calgary,4156.42,4189.42,Pending,Steve,2023-03-05,True
381,INV1381,Roadx,Sonia M,Vancouver,3717.85,3717.85,Approved,Maria,2023-09-04,False
382,INV1382,Quickmove,Naman Goyal,Calgary,4461.93,4461.93,Flagged,Steve,2023-09-18,False
383,INV1383,Roadx,Sonia M,Toronto,4788.28,4788.28,Pending,David,2023-02-21,False
384,INV1384,Roadx,Sonia M,Vancouver,137.61,137.61,Pending,Maria,2023-02-28,False
385,INV1385,Roadx,Naman Goyal,Toronto,532.66,532.66,Pending,David,2023-07-16,False
386,INV1386,Roadx,Naman Goyal,Montreal,3404.26,3404.26,Pending,Nora,2023-02-23,False
387,INV1387,Roadx,Sonia M,Windsor,2011.98,2011.98,Pending,Kathy,2023-09-28,False
388,INV1388,Greenline,Alex P,Montreal,4113.71,4113.71,Pending,Nora,2023-09-28,False
389,INV1389,Fastship,Ravi K,Montreal,158.7,158.7,Pending,Nora,2023-10-06,False
390,INV1390,Roadx,Leah T,Montreal,4054.19,4039.19,Approved,Nora,2023-09-11,True
391,INV1391,Fastship,Ravi K,Vancouver,762.69,762.69,Pending,Maria,2023-07-24,False
392,INV1392,Fastship,Alex P,Toronto,1522.22,1522.22,Pending,David,2023-05-27,False
393,INV1393,Xyz Ltd,Leah T,Vancouver,4848.48,4848.48,Pending,Maria,2023-09-26,False
394,INV1394,Greenline,Naman Goyal,Windsor,352.83,352.83,Approved,Kathy,2023-12-02,False
395,INV1395,Roadx,Leah T,Montreal,1810.3,1810.3,Pending,Nora,2023-11-08,False
396,INV1396,Abc Corp,Sonia M,Calgary,514.19,514.19,Pending,Steve,2023-08-29,False
397,INV1397,Ab Trucks,Ravi K,Windsor,4282.66,4282.66,Flagged,Kathy,2023-07-03,False
398,INV1398,Quickmove,Leah T,Toronto,3544.78,3544.78,Pending,David,2023-08-14,False
399,INV1399,Abc Corp,Sonia M,Windsor,4021.65,4021.65,Flagged,Kathy,2023-11-04,False
400,INV1400,Greenline,Alex P,Vancouver,2683.67,2683.67,Flagged,Maria,2023-04-26,False
401,INV1401,Ab Trucks,Leah T,Calgary,1852.83,1852.83,Pending,Steve,2023-04-26,False
402,INV1402,Greenline,Sonia M,Vancouver,111.14,111.14,Pending,Maria,2023-01-26,False
403,INV1403,Fastship,Alex P,Montreal,1461.84,1461.84,Pending,Nora,2023-11-23,False
404,INV1404,Ab Trucks,Naman Goyal,Montreal,2621.31,2621.31,Flagged,Nora,2023-10-03,False
405,INV1405,Fastship,Alex P,Windsor,3355.37,3355.37,Approved,Kathy,2024-01-01,False
406,INV1406,Abc Corp,Alex P,Montreal,1221.79,1221.79,Approved,Nora,2023-04-25,False
407,INV1407,Abc Corp,Ravi K,Montreal,780.61,780.61,Pending,Nora,2023-01-18,False
408,INV1408,Ab Trucks,Sonia M,Toronto,1087.91,1087.91,Pending,David,2023-04-20,False
409,INV1409,Ab Trucks,Leah T,Toronto,1834.97,1808.97,Flagged,David,2023-07-28,True
410,INV1410,Roadx,Ravi K,Vancouver,827.05,827.05,Flagged,Maria,2023-10-04,False
411,INV1411,Greenline,John D,Vancouver,868.4,868.4,Approved,Maria,2023-09-22,False
412,INV1412,Roadx,Alex P,Toronto,314.38,314.38,Flagged,David,2023-10-21,False
413,INV1413,Greenline,John D,Windsor,4297.95,4297.95,Approved,Kathy,2023-04-19,False
414,INV1414,Roadx,Ravi K,Toronto,1176.82,1176.82,Pending,David,2023-06-12,False
415,INV1415,Fastship,Sonia M,Vancouver,4127.32,4127.32,Approved,Maria,2023-12-19,False
416,INV1416,Ab Trucks,Ravi K,Calgary,2247.72,2225.72,Approved,Steve,2023-01-10,True
417,INV1417,Abc Corp,Sonia M,Montreal,3198.95,3198.95,Pending,Nora,2023-01-14,False
418,INV1418,Greenline,Sonia M,Calgary,470.94,470.94,Approved,Steve,2023-08-18,False
419,INV1419,Greenline,Naman Goyal,Calgary,2959.54,2959.54,Flagged,Steve,2023-06-27,False
420,INV1420,Abc Corp,Alex P,Montreal,1520.98,1520.98,Flagged,Nora,2023-07-17,False
421,INV1421,Roadx,Ravi K,Toronto,566.53,566.53,Pending,David,2023-11-06,False
422,INV1422,Greenline,Sonia M,Windsor,4550.34,4550.34,Pending,Kathy,2023-12-06,False
423,INV1423,Quickmove,Ravi K,Calgary,3057.78,3007.78,Flagged,Steve,2023-07-03,True
424,INV1424,Fastship,Ravi K,Windsor,1284.37,1284.37,Flagged,Kathy,2023-12-06,False
425,INV1425,Ab Trucks,Sonia M,Vancouver,2156.28,2156.28,Flagged,Maria,2023-07-04,False
426,INV1426,Abc Corp,Leah T,Calgary,1848.81,1848.81,Flagged,Steve,2023-07-02,False
427,INV1427,Ab Trucks,John D,Vancouver,3532.84,3532.84,Approved,Maria,2023-01-31,False
428,INV1428,Quickmove,Alex P,Toronto,3076.42,3030.42,Flagged,David,2023-06-13,True
429,INV1429,Greenline,Alex P,Calgary,196.93,152.93,Pending,Steve,2023-07-08,True
430,INV1430,Greenline,Leah T,Vancouver,1069.35,1069.35,Pending,Maria,2023-11-12,False
431,INV1431,Quickmove,Naman Goyal,Vancouver,2442.83,2452.83,Flagged,Maria,2023-03-12,True
432,INV1432,Xyz Ltd,Leah T,Toronto,2282.88,2282.88,Approved,David,2023-09-13,False
433,INV1433,Fastship,Naman Goyal,Windsor,2631.71,2631.71,Flagged,Kathy,2023-08-11,False
434,INV1434,Xyz Ltd,Naman Goyal,Windsor,3602.57,3602.57,Flagged,Kathy,2023-09-17,False
435,INV1435,Abc Corp,Leah T,Calgary,3441.84,3441.84,Pending,Steve,2023-05-02,False
436,INV1436,Xyz Ltd,Alex P,Toronto,1926.79,1926.79,Pending,David,2023-11-08,False
437,INV1437,Quickmove,John D,Calgary,4400.15,4444.15,Approved,Steve,2023-04-12,True
438,INV1438,Roadx,Alex P,Windsor,408.37,408.37,Approved,Kathy,2023-12-27,False
439,INV1439,Xyz Ltd,Alex P,Toronto,2964.1,2964.1,Approved,David,2023-06-10,False
440,INV1440,Fastship,Naman Goyal,Montreal,4753.46,4753.46,Pending,Nora,2023-05-09,False
441,INV1441,Roadx,Leah T,Toronto,2790.5,2790.5,Approved,David,2023-01-18,False
442,INV1442,Xyz Ltd,Leah T,Toronto,2330.02,2330.02,Flagged,David,2023-01-18,False
443,INV1443,Quickmove,Leah T,Montreal,756.2,756.2,Flagged,Nora,2023-03-01,False
444,INV1444,Roadx,Alex P,Vancouver,4069.93,4069.93,Pending,Maria,2023-08-30,False
445,INV1445,Quickmove,John D,Vancouver,1931.59,1931.59,Flagged,Maria,2023-03-17,False
446,INV1446,Xyz Ltd,Naman Goyal,Vancouver,3536.1,3536.1,Approved,Maria,2023-02-11,False
447,INV1447,Quickmove,Ravi K,Windsor,1067.98,1081.98,Flagged,Kathy,2023-03-28,True
448,INV1448,Fastship,Naman Goyal,Toronto,305.13,305.13,Approved,David,2023-01-12,False
449,INV1449,Xyz Ltd,Naman Goyal,Montreal,1596.79,1596.79,Approved,Nora,2023-03-05,False
450,INV1450,Xyz Ltd,Sonia M,Windsor,1478.93,1478.93,Approved,Kathy,2023-09-06,False
451,INV1451,Xyz Ltd,Alex P,Montreal,4380.03,4380.03,Flagged,Nora,2023-05-29,False
452,INV1452,Abc Corp,John D,Windsor,4336.9,4336.9,Pending,Kathy,2023-04-30,False
453,INV1453,Abc Corp,John D,Windsor,2716.08,2716.08,Approved,Kathy,2023-10-07,False
454,INV1454,Abc Corp,Naman Goyal,Windsor,193.09,193.09,Flagged,Kathy,2023-01-04,False
455,INV1455,Fastship,Ravi K,Montreal,1218.79,1218.79,Pending,Nora,2023-12-29,False
456,INV1456,Roadx,Sonia M,Calgary,3231.16,3231.16,Flagged,Steve,2023-12-17,False
457,INV1457,Quickmove,Alex P,Windsor,596.9,596.9,Pending,Kathy,2023-03-03,False
458,INV1458,Greenline,Naman Goyal,Vancouver,3533.05,3533.05,Flagged,Maria,2023-01-15,False
459,INV1459,Xyz Ltd,John D,Toronto,158.62,158.62,Approved,David,2023-11-07,False
460,INV1460,Quickmove,Leah T,Calgary,3444.43,3444.43,Flagged,Steve,2023-09-03,False
461,INV1461,Xyz Ltd,Leah T,Calgary,4238.24,4238.24,Pending,Steve,2023-04-15,False
462,INV1462,Fastship,Ravi K,Montreal,2399.17,2399.17,Approved,Nora,2023-07-22,False
463,INV1463,Xyz Ltd,Ravi K,Calgary,4162.5,4162.5,Approved,Steve,2023-03-22,False
464,INV1464,Abc Corp,Naman Goyal,Montreal,3929.49,3929.49,Flagged,Nora,2023-10-09,False
465,INV1465,Greenline,Sonia M,Montreal,3389.95,3389.95,Approved,Nora,2023-06-14,False
466,INV1466,Ab Trucks,John D,Vancouver,2281.23,2281.23,Pending,Maria,2023-01-13,False
467,INV1467,Xyz Ltd,Naman Goyal,Windsor,1432.33,1433.33,Approved,Kathy,2023-06-10,True
468,INV1468,Quickmove,Sonia M,Calgary,4318.23,4318.23,Pending,Steve,2023-03-06,False
469,INV1469,Abc Corp,Ravi K,Windsor,3278.09,3324.09,Pending,Kathy,2024-01-01,True
470,INV1470,Ab Trucks,Leah T,Windsor,4010.28,4010.28,Pending,Kathy,2023-10-16,False
471,INV1471,Greenline,Alex P,Windsor,2804.64,2804.64,Approved,Kathy,2023-08-19,False
472,INV1472,Ab Trucks,Leah T,Montreal,942.15,942.15,Approved,Nora,2023-06-10,False
473,INV1473,Abc Corp,John D,Windsor,4899.25,4899.25,Flagged,Kathy,2023-02-07,False
474,INV1474,Roadx,John D,Calgary,995.42,995.42,Pending,Steve,2023-02-07,False
475,INV1475,Roadx,Leah T,Montreal,4565.08,4565.08,Pending,Nora,2023-08-11,False
476,INV1476,Ab Trucks,Leah T,Calgary,1119.88,1167.88,Flagged,Steve,2023-07-03,True
477,INV1477,Fastship,Sonia M,Montreal,1931.37,1943.37,Flagged,Nora,2023-05-02,True
478,INV1478,Quickmove,Naman Goyal,Toronto,2256.41,2256.41,Pending,David,2023-09-29,False
479,INV1479,Quickmove,Ravi K,Toronto,4614.74,4614.74,Pending,David,2023-10-19,False
480,INV1480,Ab Trucks,Sonia M,Toronto,4452.17,4452.17,Flagged,David,2023-10-05,False
481,INV1481,Xyz Ltd,Alex P,Toronto,4133.78,4133.78,Approved,David,2023-02-08,False
482,INV1482,Xyz Ltd,Leah T,Montreal,1945.71,1945.71,Flagged,Nora,2023-11-30,False
483,INV1483,Quickmove,Alex P,Windsor,122.02,122.02,Pending,Kathy,2023-09-01,False
484,INV1484,Quickmove,Alex P,Vancouver,3439.76,3439.76,Pending,Maria,2023-12-21,False
485,INV1485,Roadx,Sonia M,Vancouver,2113.67,2113.67,Approved,Maria,2023-10-27,False
486,INV1486,Fastship,Ravi K,Toronto,3809.59,3809.59,Pending,David,2023-03-26,False
487,INV1487,Abc Corp,John D,Windsor,3994.78,3994.78,Pending,Kathy,2023-05-28,False
488,INV1488,Xyz Ltd,Naman Goyal,Calgary,2254.64,2254.64,Flagged,Steve,2023-05-16,False
489,INV1489,Quickmove,John D,Windsor,3765.7,3765.7,Approved,Kathy,2023-05-23,False
490,INV1490,Roadx,Ravi K,Calgary,4215.69,4215.69,Flagged,Steve,2023-12-03,False
491,INV1491,Greenline,John D,Vancouver,4649.53,4648.53,Approved,Maria,2023-11-04,True
492,INV1492,Roadx,Leah T,Windsor,2954.03,2954.03,Pending,Kathy,2023-08-07,False
493,INV1493,Xyz Ltd,Leah T,Windsor,3914.55,3914.55,Flagged,Kathy,2023-12-04,False
494,INV1494,Xyz Ltd,Sonia M,Vancouver,2523.37,2523.37,Flagged,Maria,2023-05-24,False
495,INV1495,Roadx,Alex P,Windsor,304.15,304.15,Flagged,Kathy,2023-03-10,False
496,INV1496,Abc Corp,Ravi K,Calgary,860.58,860.58,Approved,Steve,2023-07-22,False
497,INV1497,Ab Trucks,Ravi K,Windsor,728.3,728.3,Pending,Kathy,2023-11-26,False
498,INV1498,Xyz Ltd,John D,Calgary,941.65,941.65,Pending,Steve,2023-06-26,False
499,INV1499,Roadx,Sonia M,Toronto,150.04,150.04,Approved,David,2023-07-23,False
500,INV1500,Quickmove,John D,Windsor,4307.66,4307.66,Flagged,Kathy,2023-06-07,False
501,INV1501,Roadx,Ravi K,Calgary,2844.73,2890.73,Pending,Steve,2023-02-06,True
502,INV1502,Fastship,Ravi K,Vancouver,1977.44,1977.44,Pending,Maria,2023-03-14,False
503,INV1503,Ab Trucks,John D,Toronto,2107.92,2107.92,Flagged,David,2023-03-13,False
504,INV1504,Greenline,Alex P,Windsor,2370.42,2370.42,Approved,Kathy,2023-01-09,False
505,INV1505,Abc Corp,John D,Calgary,462.03,476.03,Pending,Steve,2023-02-07,True
506,INV1506,Greenline,Alex P,Windsor,1445.86,1445.86,Flagged,Kathy,2023-04-04,False
507,INV1507,Ab Trucks,Ravi K,Calgary,4272.97,4301.97,Flagged,Steve,2023-05-12,True
508,INV1508,Ab Trucks,Sonia M,Windsor,3744.01,3744.01,Flagged,Kathy,2023-10-26,False
509,INV1509,Ab Trucks,Leah T,Toronto,2860.69,2860.69,Approved,David,2023-11-16,False
510,INV1510,Greenline,Alex P,Toronto,2455.45,2455.45,Pending,David,2023-11-27,False
511,INV1511,Quickmove,Sonia M,Windsor,1368.97,1368.97,Approved,Kathy,2023-11-18,False
512,INV1512,Ab Trucks,Sonia M,Windsor,2409.15,2409.15,Approved,Kathy,2023-09-27,False
513,INV1513,Roadx,Alex P,Montreal,3029.49,3029.49,Flagged,Nora,2023-01-20,False
514,INV1514,Greenline,Ravi K,Windsor,3591.93,3591.93,Flagged,Kathy,2023-01-15,False
515,INV1515,Ab Trucks,Naman Goyal,Windsor,916.54,926.54,Flagged,Kathy,2023-06-20,True
516,INV1516,Roadx,Sonia M,Toronto,4084.24,4084.24,Approved,David,2023-08-13,False
517,INV1517,Quickmove,Sonia M,Windsor,1794.48,1794.48,Pending,Kathy,2023-09-04,False
518,INV1518,Fastship,Ravi K,Vancouver,2565.96,2565.96,Flagged,Maria,2023-10-10,False
519,INV1519,Quickmove,Ravi K,Windsor,3078.73,3078.73,Pending,Kathy,2023-03-16,False
520,INV1520,Ab Trucks,John D,Montreal,2491.67,2491.67,Pending,Nora,2023-07-03,False
521,INV1521,Greenline,Ravi K,Calgary,2902.59,2902.59,Pending,Steve,2023-12-22,False
522,INV1522,Xyz Ltd,Sonia M,Toronto,646.46,635.46,Flagged,David,2023-02-01,True
523,INV1523,Ab Trucks,Alex P,Vancouver,2217.56,2256.56,Pending,Maria,2023-09-25,True
524,INV1524,Xyz Ltd,Naman Goyal,Calgary,1474.29,1444.29,Approved,Steve,2023-04-05,True
525,INV1525,Roadx,John D,Vancouver,521.53,521.53,Approved,Maria,2023-11-21,False
526,INV1526,Fastship,Alex P,Toronto,1039.08,1002.08,Approved,David,2023-05-29,True
527,INV1527,Abc Corp,Naman Goyal,Montreal,3051.98,3051.98,Flagged,Nora,2023-07-01,False
528,INV1528,Quickmove,Naman Goyal,Toronto,1063.76,1063.76,Approved,David,2023-01-21,False
529,INV1529,Fastship,Naman Goyal,Vancouver,987.21,987.21,Pending,Maria,2023-02-08,False
530,INV1530,Ab Trucks,Leah T,Vancouver,2808.87,2808.87,Flagged,Maria,2023-01-21,False
531,INV1531,Xyz Ltd,Alex P,Toronto,4533.04,4533.04,Flagged,David,2023-06-18,False
532,INV1532,Quickmove,John D,Windsor,3964.59,3942.59,Pending,Kathy,2023-10-09,True
533,INV1533,Xyz Ltd,John D,Toronto,4534.94,4534.94,Approved,David,2023-04-16,False
534,INV1534,Greenline,Naman Goyal,Montreal,2956.6,2956.6,Pending,Nora,2023-06-09,False
535,INV1535,Xyz Ltd,Alex P,Toronto,2108.65,2108.65,Pending,David,2023-09-16,False
