Invoice_ID,Client_Name,Billing_Clerk,Region,Freight_Amount,Billed_Amount,Status,Region_Manager,Date_Processed,Error_Flag
INV1282,GreenLine,Alex P,Toronto,4832.34,4832.34,Pending,David,2023-02-16,No
INV1283,AB Trucks,John D,Windsor,462.84,462.84,Approved,Kathy,2023-12-16,No
INV1284,XYZ Ltd,Naman Goyal,Montreal,1396.07,1396.07,Pending,Nora,2023-08-05,No
INV1285,RoadX,Ravi K,Toronto,1082.83,1082.83,Pending,David,2023-01-19,No
INV1286,RoadX,Ravi K,Vancouver,4361.94,4361.94,Approved,Maria,2023-12-16,No
INV1287,FastShip,John D,Calgary,978.03,978.03,Flagged,Steve,2023-10-29,No
INV1288,QuickMove,Sonia M,Windsor,1609.57,1593.57,Approved,Kathy,2023-12-19,Yes
INV1289,ABC Corp,Leah T,Windsor,2764.92,2764.92,Pending,Kathy,2023-04-02,No
INV1290,ABC Corp,Sonia M,Windsor,3143.36,3143.36,Flagged,Kathy,2023-07-24,No
INV1291,AB Trucks,Naman Goyal,Windsor,4060.1,4060.1,Flagged,Kathy,2023-08-08,No
INV1292,FastShip,Sonia M,Montreal,2095.88,2095.88,Pending,Nora,2023-03-07,No
INV1293,RoadX,John D,Montreal,2717.8,2717.8,Approved,Nora,2023-12-08,No
INV1294,GreenLine,Naman Goyal,Montreal,4830.76,4833.76,Approved,Nora,2023-05-19,Yes
INV1295,FastShip,Alex P,Montreal,1557.07,1557.07,Pending,Nora,2023-01-09,No
INV1296,AB Trucks,Sonia M,Toronto,1315.66,1315.66,Approved,David,2023-02-01,No
INV1297,AB Trucks,Sonia M,Montreal,3581.94,3581.94,Approved,Nora,2023-08-17,No
INV1298,FastShip,Leah T,Toronto,3878.57,3878.57,Approved,David,2023-09-29,No
INV1299,AB Trucks,Naman Goyal,Vancouver,2132.42,2132.42,Flagged,Maria,2023-04-03,No
INV1300,FastShip,Ravi K,Montreal,1143.6,1143.6,Flagged,Nora,2023-03-12,No
INV1301,XYZ Ltd,Sonia M,Vancouver,3916.72,3882.72,Approved,Maria,,Yes
INV1302,FastShip,John D,Montreal,3385.42,3385.42,Pending,Nora,2023-12-20,No
INV1303,QuickMove,Sonia M,Vancouver,4393.52,4393.52,Pending,Maria,2023-03-15,No
INV1304,FastShip,Leah T,Calgary,4237.2,4237.2,,Steve,2023-02-12,No
INV1305,AB Trucks,Alex P,Vancouver,1105.46,1105.46,Pending,Maria,2023-10-25,No
INV1306,QuickMove,Leah T,Toronto,4178.46,4178.46,Approved,David,2023-04-26,No
INV1307,AB Trucks,Sonia M,Windsor,958.35,958.35,Approved,Kathy,2023-03-16,No
INV1308,ABC Corp,Ravi K,Vancouver,4332.15,4332.15,Pending,Maria,2023-09-15,No
INV1309,ABC Corp,Sonia M,Windsor,3874.57,3874.57,Approved,Kathy,2023-07-24,No
INV1310,QuickMove,Naman Goyal,Calgary,2892.32,2892.32,Pending,Steve,2023-01-10,No
INV1311,XYZ Ltd,Sonia M,Calgary,3246.89,3246.89,Pending,Steve,2023-01-24,No
INV1312,ABC Corp,Ravi K,Toronto,609.99,585.99,Flagged,David,2023-06-19,Yes
INV1313,FastShip,Naman Goyal,Toronto,295.44,295.44,Pending,David,2023-11-24,No
INV1314,AB Trucks,John D,Vancouver,1720.17,1720.17,Flagged,Maria,2023-12-17,No
INV1315,ABC Corp,Naman Goyal,Montreal,4124.89,4148.89,Pending,Nora,,Yes
INV1316,ABC Corp,Leah T,Calgary,2382.35,2382.35,Approved,Steve,2023-05-24,No
INV1317,,Alex P,Windsor,1194.63,1194.63,Flagged,Kathy,2023-05-17,No
INV1318,QuickMove,Leah T,Montreal,4189.29,4189.29,Approved,Nora,2023-06-20,No
INV1319,QuickMove,Naman Goyal,Calgary,1220.27,1220.27,Pending,Steve,2023-05-20,No
INV1320,RoadX,John D,Vancouver,4095.92,4097.92,Flagged,Maria,2023-06-08,Yes
INV1321,XYZ Ltd,Sonia M,Calgary,2319.6,2319.6,Pending,Steve,2023-09-07,No
INV1322,FastShip,Naman Goyal,Toronto,2371.12,2371.12,Pending,David,2023-07-18,No
INV1323,QuickMove,Leah T,Windsor,1436.33,1436.33,Approved,Kathy,2023-02-11,No
INV1324,AB Trucks,Naman Goyal,Windsor,4510.85,4510.85,Flagged,Kathy,2023-10-31,No
INV1325,XYZ Ltd,Naman Goyal,Toronto,535.05,535.05,Approved,David,2023-07-12,No
INV1326,ABC Corp,Naman Goyal,Montreal,807.59,807.59,Approved,Nora,2023-05-03,No
INV1327,AB Trucks,John D,Toronto,3215.84,3215.84,Flagged,David,2023-09-27,No
INV1328,AB Trucks,Ravi K,Windsor,4265.56,4265.56,Approved,Kathy,2023-05-14,No
INV1329,ABC Corp,Ravi K,Vancouver,567.71,567.71,Pending,Maria,2023-11-19,No
INV1330,XYZ Ltd,Naman Goyal,Montreal,3695.39,3695.39,Flagged,Nora,2023-01-08,No
INV1331,ABC Corp,John D,Calgary,3738.31,3738.31,Flagged,Steve,2023-08-08,No
INV1332,RoadX,John D,Vancouver,2949.46,2949.46,Flagged,Maria,2023-11-13,No
INV1333,AB Trucks,Naman Goyal,Montreal,2484.97,2484.97,Flagged,Nora,2023-02-16,No
INV1334,GreenLine,Leah T,Windsor,1673.33,1673.33,Flagged,Kathy,2023-06-25,Yes
INV1335,GreenLine,Leah T,Windsor,1822.16,1822.16,Flagged,Kathy,2023-10-03,No
INV1336,FastShip,Alex P,Vancouver,3404.72,3438.72,Pending,Maria,2023-02-08,Yes
INV1337,QuickMove,Naman Goyal,Montreal,419.91,419.91,Flagged,Nora,2023-04-28,No
INV1338,ABC Corp,Alex P,Calgary,2966.18,2966.18,Approved,Steve,2023-03-30,No
INV1339,ABC Corp,Leah T,Calgary,1465.79,1465.79,Approved,Steve,2024-01-01,No
INV1340,FastShip,Leah T,Toronto,2386.37,2386.37,Approved,David,2023-03-11,No
INV1341,FastShip,Naman Goyal,Vancouver,2839.0,2886.0,Flagged,Maria,2023-11-14,Yes
INV1342,FastShip,Alex P,Montreal,4439.73,4439.73,Approved,Nora,2023-03-30,No
INV1343,AB Trucks,Alex P,Vancouver,2937.47,2937.47,Pending,Maria,2023-11-27,No
INV1344,RoadX,Naman Goyal,Calgary,1213.08,1213.08,Approved,Steve,2023-01-10,No
INV1345,ABC Corp,Alex P,Montreal,489.35,489.35,Flagged,Nora,2023-03-03,No
INV1346,AB Trucks,Sonia M,Windsor,3172.24,3172.24,Pending,Kathy,2023-01-10,No
INV1347,FastShip,Leah T,Windsor,2770.74,2770.74,Pending,Kathy,2023-04-04,No
INV1348,ABC Corp,Ravi K,Montreal,3391.81,3391.81,Pending,Nora,2023-12-31,No
INV1349,AB Trucks,John D,Vancouver,2351.04,2351.04,Approved,Maria,2023-07-19,No
INV1350,RoadX,Alex P,Vancouver,4143.12,4143.12,Approved,Maria,2023-02-01,No
INV1351,AB Trucks,Alex P,Windsor,4608.88,4608.88,Flagged,Kathy,2023-01-08,No
INV1352,RoadX,John D,Windsor,296.02,246.01999999999998,Pending,Kathy,2023-04-08,Yes
INV1353,FastShip,Alex P,Calgary,3746.02,3746.02,Flagged,Steve,2023-10-06,No
INV1354,RoadX,John D,Montreal,272.29,272.29,Flagged,Nora,2023-07-27,No
INV1355,ABC Corp,Naman Goyal,Vancouver,2280.97,2280.97,Flagged,Maria,2023-01-17,No
INV1356,FastShip,Sonia M,Calgary,2361.86,2361.86,Pending,Steve,2023-06-14,No
INV1357,ABC Corp,Sonia M,Vancouver,3511.47,3511.47,Pending,Maria,2023-04-08,No
INV1358,GreenLine,Leah T,Windsor,1826.78,1826.78,Flagged,Kathy,2023-10-30,No
INV1359,XYZ Ltd,,Montreal,4122.42,4122.42,Pending,Nora,2023-02-23,No
INV1360,RoadX,Alex P,Toronto,1780.03,1780.03,Approved,David,2023-01-07,No
INV1361,XYZ Ltd,Ravi K,Montreal,1778.34,1797.34,Pending,Nora,2023-09-18,Yes
INV1362,XYZ Ltd,Naman Goyal,Toronto,1191.53,1191.53,Approved,David,2023-07-05,No
INV1363,RoadX,Sonia M,Calgary,3450.96,3450.96,Pending,Steve,2023-08-14,No
INV1364,FastShip,Naman Goyal,Toronto,475.28,434.28,Flagged,David,2023-01-25,Yes
INV1365,GreenLine,Naman Goyal,Toronto,1878.97,1878.97,Flagged,David,2023-12-25,No
INV1366,ABC Corp,Alex P,Calgary,1407.76,1407.76,Approved,Steve,2023-04-26,No
INV1367,AB Trucks,Naman Goyal,Montreal,1223.74,1223.74,Approved,Nora,2023-01-22,No
INV1368,ABC Corp,Sonia M,Calgary,398.82,398.82,Pending,Steve,2023-08-18,No
INV1369,AB Trucks,Ravi K,Windsor,1032.88,1032.88,Approved,Kathy,2023-08-02,No
INV1370,ABC Corp,Sonia M,Windsor,2286.6,2286.6,Flagged,Kathy,2023-05-01,No
INV1371,RoadX,Alex P,Toronto,2568.33,2568.33,Pending,David,2023-01-25,No
INV1372,GreenLine,Sonia M,Calgary,1420.57,1420.57,Approved,Steve,2023-04-12,No
INV1373,AB Trucks,John D,Calgary,3286.19,3286.19,,Steve,2023-02-15,No
INV1374,QuickMove,Ravi K,Calgary,1745.39,1745.39,Flagged,Steve,2023-01-26,No
INV1375,FastShip,John D,Montreal,1899.5,1899.5,Pending,Nora,2023-09-15,No
INV1376,ABC Corp,John D,Vancouver,3934.86,3949.86,Pending,Maria,2023-11-10,Yes
INV1377,ABC Corp,Leah T,Vancouver,2804.64,2804.64,Pending,Maria,2023-08-02,No
INV1378,AB Trucks,Alex P,Vancouver,4770.56,4770.56,Pending,Maria,2023-07-20,No
INV1379,FastShip,Naman Goyal,Montreal,1860.58,1860.58,Approved,Nora,2023-10-15,Yes
INV1380,FastShip,John D,Calgary,4156.42,4189.42,Pending,Steve,2023-03-05,Yes
INV1381,RoadX,Sonia M,Vancouver,3717.85,3717.85,Approved,Maria,2023-09-04,No
INV1382,QuickMove,Naman Goyal,Calgary,4461.93,4461.93,Flagged,Steve,2023-09-18,No
INV1383,RoadX,Sonia M,Toronto,4788.28,4788.28,Pending,David,2023-02-21,No
INV1384,RoadX,Sonia M,Vancouver,137.61,137.61,Pending,Maria,2023-02-28,No
INV1385,RoadX,Naman Goyal,Toronto,532.66,532.66,Pending,David,2023-07-16,No
INV1386,RoadX,Naman Goyal,Montreal,3404.26,3404.26,Pending,Nora,2023-02-23,No
INV1387,RoadX,Sonia M,Windsor,2011.98,2011.98,Pending,Kathy,2023-09-28,No
INV1388,GreenLine,Alex P,Montreal,4113.71,4113.71,Pending,Nora,2023-09-28,No
INV1389,FastShip,Ravi K,Montreal,158.7,158.7,Pending,Nora,2023-10-06,No
INV1390,RoadX,Leah T,Montreal,4054.19,4039.19,Approved,Nora,2023-09-11,Yes
INV1391,FastShip,Ravi K,Vancouver,762.69,762.69,Pending,Maria,2023-07-24,No
INV1392,FastShip,Alex P,Toronto,1522.22,1522.22,Pending,David,2023-05-27,No
INV1393,XYZ Ltd,Leah T,Vancouver,4848.48,4848.48,Pending,Maria,2023-09-26,No
INV1394,GreenLine,Naman Goyal,Windsor,352.83,352.83,Approved,Kathy,2023-12-02,No
INV1395,RoadX,Leah T,Montreal,1810.3,1810.3,Pending,Nora,2023-11-08,No
INV1396,ABC Corp,Sonia M,Calgary,514.19,514.19,Pending,Steve,2023-08-29,No
INV1397,AB Trucks,Ravi K,Windsor,4282.66,4282.66,Flagged,Kathy,,No
INV1398,QuickMove,Leah T,Toronto,3544.78,3544.78,Pending,David,2023-08-14,Yes
INV1399,ABC Corp,Sonia M,Windsor,4021.65,4021.65,Flagged,Kathy,2023-11-04,No
INV1400,GreenLine,Alex P,Vancouver,2683.67,2683.67,Flagged,Maria,2023-04-26,No
INV1401,AB Trucks,Leah T,Calgary,1852.83,1852.83,Pending,Steve,2023-04-26,No
INV1402,GreenLine,Sonia M,Vancouver,111.14,111.14,Pending,Maria,2023-01-26,Yes
INV1403,FastShip,Alex P,Montreal,1461.84,1461.84,Pending,Nora,2023-11-23,No
INV1404,AB Trucks,Naman Goyal,Montreal,2621.31,2621.31,Flagged,Nora,2023-10-03,No
INV1405,FastShip,Alex P,Windsor,3355.37,3355.37,Approved,Kathy,2024-01-01,No
INV1406,ABC Corp,Alex P,Montreal,1221.79,1221.79,Approved,Nora,2023-04-25,No
INV1407,ABC Corp,Ravi K,Montreal,780.61,780.61,Pending,Nora,2023-01-18,No
INV1408,AB Trucks,Sonia M,Toronto,1087.91,1087.91,Pending,David,2023-04-20,No
INV1409,AB Trucks,Leah T,Toronto,1834.97,1808.97,Flagged,David,2023-07-28,Yes
INV1410,RoadX,Ravi K,Vancouver,827.05,827.05,Flagged,Maria,2023-10-04,No
INV1411,GreenLine,John D,Vancouver,868.4,868.4,Approved,Maria,2023-09-22,No
INV1412,RoadX,Alex P,Toronto,314.38,314.38,Flagged,David,2023-10-21,No
INV1413,GreenLine,John D,Windsor,4297.95,4297.95,Approved,Kathy,2023-04-19,No
INV1414,RoadX,Ravi K,Toronto,1176.82,1176.82,Pending,David,2023-06-12,No
INV1415,FastShip,Sonia M,Vancouver,4127.32,4127.32,Approved,Maria,2023-12-19,No
INV1416,AB Trucks,Ravi K,Calgary,2247.72,2225.72,Approved,Steve,2023-01-10,Yes
INV1417,ABC Corp,Sonia M,Montreal,3198.95,3198.95,Pending,Nora,2023-01-14,No
INV1418,GreenLine,Sonia M,Calgary,470.94,470.94,Approved,Steve,2023-08-18,No
INV1419,GreenLine,Naman Goyal,Calgary,2959.54,2959.54,Flagged,Steve,2023-06-27,No
INV1420,ABC Corp,Alex P,Montreal,1520.98,1520.98,Flagged,Nora,2023-07-17,No
INV1421,RoadX,Ravi K,Toronto,566.53,566.53,Pending,David,2023-11-06,No
INV1422,GreenLine,Sonia M,Windsor,4550.34,4550.34,Pending,Kathy,2023-12-06,No
INV1423,QuickMove,Ravi K,Calgary,3057.78,3007.78,Flagged,Steve,,Yes
INV1424,FastShip,Ravi K,Windsor,1284.37,1284.37,Flagged,Kathy,2023-12-06,No
INV1425,AB Trucks,Sonia M,Vancouver,2156.28,2156.28,Flagged,Maria,2023-07-04,No
INV1426,ABC Corp,Leah T,Calgary,1848.81,1848.81,Flagged,Steve,2023-07-02,No
INV1427,AB Trucks,John D,Vancouver,3532.84,3532.84,Approved,Maria,2023-01-31,No
INV1428,QuickMove,Alex P,Toronto,3076.42,3030.42,Flagged,David,2023-06-13,Yes
INV1429,GreenLine,Alex P,Calgary,196.93,152.93,Pending,Steve,2023-07-08,Yes
INV1430,GreenLine,Leah T,Vancouver,1069.35,1069.35,Pending,Maria,2023-11-12,No
INV1431,QuickMove,Naman Goyal,Vancouver,2442.83,2452.83,Flagged,Maria,2023-03-12,Yes
INV1432,,Leah T,Toronto,2282.88,2282.88,Approved,David,2023-09-13,No
INV1433,FastShip,Naman Goyal,Windsor,2631.71,2631.71,Flagged,Kathy,2023-08-11,No
INV1434,XYZ Ltd,Naman Goyal,Windsor,3602.57,3602.57,Flagged,Kathy,2023-09-17,Yes
INV1435,ABC Corp,Leah T,Calgary,3441.84,3441.84,Pending,Steve,2023-05-02,Yes
INV1436,XYZ Ltd,Alex P,Toronto,1926.79,1926.79,Pending,David,2023-11-08,No
INV1437,QuickMove,John D,Calgary,4400.15,4444.15,Approved,Steve,2023-04-12,Yes
INV1438,RoadX,Alex P,Windsor,408.37,408.37,Approved,Kathy,2023-12-27,No
INV1439,XYZ Ltd,Alex P,Toronto,2964.1,2964.1,Approved,David,2023-06-10,No
INV1440,FastShip,,Montreal,4753.46,4753.46,Pending,Nora,2023-05-09,Yes
INV1441,RoadX,Leah T,Toronto,2790.5,2790.5,Approved,David,2023-01-18,No
INV1442,XYZ Ltd,Leah T,Toronto,2330.02,2330.02,Flagged,David,2023-01-18,No
INV1443,QuickMove,Leah T,Montreal,756.2,756.2,Flagged,Nora,2023-03-01,No
INV1444,RoadX,Alex P,Vancouver,4069.93,4069.93,Pending,Maria,2023-08-30,No
INV1445,QuickMove,John D,Vancouver,1931.59,1931.59,Flagged,Maria,2023-03-17,No
INV1446,XYZ Ltd,Naman Goyal,Vancouver,3536.1,3536.1,Approved,Maria,2023-02-11,No
INV1447,QuickMove,Ravi K,Windsor,1067.98,1081.98,Flagged,Kathy,2023-03-28,Yes
INV1448,FastShip,Naman Goyal,Toronto,305.13,305.13,Approved,David,2023-01-12,No
INV1449,XYZ Ltd,Naman Goyal,Montreal,1596.79,1596.79,Approved,Nora,2023-03-05,No
INV1450,XYZ Ltd,,Windsor,1478.93,1478.93,Approved,Kathy,2023-09-06,No
INV1451,XYZ Ltd,Alex P,Montreal,4380.03,4380.03,Flagged,Nora,2023-05-29,No
INV1452,ABC Corp,John D,Windsor,4336.9,4336.9,Pending,Kathy,2023-04-30,No
INV1453,ABC Corp,John D,Windsor,2716.08,2716.08,Approved,Kathy,2023-10-07,No
INV1454,ABC Corp,Naman Goyal,Windsor,193.09,193.09,Flagged,Kathy,2023-01-04,No
INV1455,FastShip,Ravi K,Montreal,1218.79,1218.79,Pending,Nora,2023-12-29,No
INV1456,RoadX,Sonia M,Calgary,3231.16,3231.16,Flagged,Steve,2023-12-17,No
INV1457,QuickMove,Alex P,Windsor,596.9,596.9,Pending,Kathy,2023-03-03,No
INV1458,GreenLine,Naman Goyal,Vancouver,3533.05,3533.05,Flagged,Maria,2023-01-15,No
INV1459,XYZ Ltd,John D,Toronto,158.62,158.62,Approved,David,2023-11-07,No
INV1460,QuickMove,Leah T,Calgary,3444.43,3444.43,Flagged,Steve,2023-09-03,No
INV1461,XYZ Ltd,Leah T,Calgary,4238.24,4238.24,Pending,Steve,2023-04-15,No
INV1462,FastShip,Ravi K,Montreal,2399.17,2399.17,Approved,Nora,2023-07-22,No
INV1463,XYZ Ltd,Ravi K,Calgary,4162.5,4162.5,Approved,Steve,2023-03-22,No
INV1464,ABC Corp,Naman Goyal,Montreal,3929.49,3929.49,Flagged,Nora,2023-10-09,No
INV1465,GreenLine,Sonia M,Montreal,3389.95,3389.95,Approved,Nora,2023-06-14,No
INV1466,AB Trucks,John D,Vancouver,2281.23,2281.23,Pending,Maria,2023-01-13,No
INV1467,XYZ Ltd,Naman Goyal,Windsor,1432.33,1433.33,Approved,Kathy,2023-06-10,Yes
INV1468,QuickMove,Sonia M,Calgary,4318.23,4318.23,Pending,Steve,2023-03-06,No
INV1469,ABC Corp,Ravi K,Windsor,3278.09,3324.09,Pending,Kathy,2024-01-01,Yes
INV1470,AB Trucks,Leah T,Windsor,4010.28,4010.28,Pending,Kathy,2023-10-16,No
INV1471,GreenLine,Alex P,Windsor,2804.64,2804.64,Approved,Kathy,2023-08-19,No
INV1472,AB Trucks,Leah T,Montreal,942.15,942.15,Approved,Nora,2023-06-10,No
INV1473,ABC Corp,John D,Windsor,4899.25,4899.25,Flagged,Kathy,2023-02-07,Yes
INV1474,RoadX,John D,Calgary,995.42,995.42,Pending,Steve,2023-02-07,No
INV1475,RoadX,Leah T,Montreal,4565.08,4565.08,Pending,Nora,2023-08-11,No
INV1476,AB Trucks,Leah T,Calgary,1119.88,1167.88,Flagged,Steve,,Yes
INV1477,FastShip,Sonia M,Montreal,1931.37,1943.37,Flagged,Nora,2023-05-02,Yes
INV1478,QuickMove,Naman Goyal,Toronto,2256.41,2256.41,Pending,David,2023-09-29,No
INV1479,QuickMove,Ravi K,Toronto,4614.74,4614.74,Pending,David,2023-10-19,No
INV1480,AB Trucks,Sonia M,Toronto,4452.17,4452.17,Flagged,David,2023-10-05,No
INV1481,XYZ Ltd,Alex P,Toronto,4133.78,4133.78,Approved,David,2023-02-08,No
INV1482,XYZ Ltd,Leah T,Montreal,1945.71,1945.71,Flagged,Nora,2023-11-30,No
INV1483,QuickMove,Alex P,Windsor,122.02,122.02,Pending,Kathy,2023-09-01,Yes
INV1484,QuickMove,Alex P,Vancouver,3439.76,3439.76,Pending,Maria,2023-12-21,No
INV1485,RoadX,Sonia M,Vancouver,2113.67,2113.67,Approved,Maria,2023-10-27,No
INV1486,FastShip,Ravi K,Toronto,3809.59,3809.59,Pending,David,2023-03-26,No
INV1487,ABC Corp,John D,Windsor,3994.78,3994.78,Pending,Kathy,2023-05-28,No
INV1488,XYZ Ltd,Naman Goyal,Calgary,2254.64,2254.64,Flagged,Steve,2023-05-16,No
INV1489,QuickMove,John D,Windsor,3765.7,3765.7,Approved,Kathy,2023-05-23,No
INV1490,RoadX,Ravi K,Calgary,4215.69,4215.69,Flagged,Steve,2023-12-03,No
INV1491,GreenLine,John D,Vancouver,4649.53,4648.53,Approved,Maria,2023-11-04,Yes
INV1492,RoadX,Leah T,Windsor,2954.03,2954.03,Pending,Kathy,2023-08-07,No
INV1493,XYZ Ltd,Leah T,Windsor,3914.55,3914.55,Flagged,Kathy,2023-12-04,No
INV1494,XYZ Ltd,Sonia M,Vancouver,2523.37,2523.37,Flagged,Maria,2023-05-24,No
INV1495,RoadX,Alex P,Windsor,304.15,304.15,Flagged,Kathy,2023-03-10,No
INV1496,ABC Corp,Ravi K,Calgary,860.58,860.58,Approved,Steve,2023-07-22,No
INV1497,AB Trucks,Ravi K,Windsor,728.3,728.3,Pending,Kathy,2023-11-26,No
INV1498,XYZ Ltd,John D,Calgary,941.65,941.65,Pending,Steve,2023-06-26,No
INV1499,RoadX,Sonia M,Toronto,150.04,150.04,Approved,David,2023-07-23,No
INV1500,QuickMove,John D,Windsor,4307.66,4307.66,Flagged,Kathy,2023-06-07,No
INV1501,RoadX,,Calgary,2844.73,2890.73,Pending,Steve,2023-02-06,Yes
INV1502,FastShip,Ravi K,Vancouver,1977.44,1977.44,Pending,Maria,2023-03-14,No
INV1503,AB Trucks,John D,Toronto,2107.92,2107.92,Flagged,David,2023-03-13,No
INV1504,GreenLine,Alex P,Windsor,2370.42,2370.42,Approved,Kathy,2023-01-09,No
INV1505,ABC Corp,John D,Calgary,462.03,476.03,Pending,Steve,2023-02-07,Yes
INV1506,GreenLine,Alex P,Windsor,1445.86,1445.86,Flagged,Kathy,2023-04-04,No
INV1507,AB Trucks,Ravi K,Calgary,4272.97,4301.97,Flagged,Steve,2023-05-12,Yes
INV1508,AB Trucks,Sonia M,Windsor,3744.01,3744.01,Flagged,Kathy,2023-10-26,No
INV1509,AB Trucks,Leah T,Toronto,2860.69,2860.69,Approved,David,2023-11-16,No
INV1510,GreenLine,Alex P,Toronto,2455.45,2455.45,Pending,David,2023-11-27,No
INV1511,QuickMove,Sonia M,Windsor,1368.97,1368.97,Approved,Kathy,2023-11-18,No
INV1512,AB Trucks,Sonia M,Windsor,2409.15,2409.15,Approved,Kathy,2023-09-27,Yes
INV1513,RoadX,Alex P,Montreal,3029.49,3029.49,Flagged,Nora,2023-01-20,Yes
INV1514,GreenLine,Ravi K,Windsor,3591.93,3591.93,Flagged,Kathy,2023-01-15,No
INV1515,AB Trucks,Naman Goyal,Windsor,916.54,926.54,Flagged,Kathy,2023-06-20,Yes
INV1516,RoadX,Sonia M,Toronto,4084.24,4084.24,Approved,David,2023-08-13,No
INV1517,QuickMove,Sonia M,Windsor,1794.48,1794.48,Pending,Kathy,2023-09-04,No
INV1518,FastShip,Ravi K,Vancouver,2565.96,2565.96,Flagged,Maria,2023-10-10,No
INV1519,QuickMove,Ravi K,Windsor,3078.73,3078.73,Pending,Kathy,2023-03-16,No
INV1520,AB Trucks,John D,Montreal,2491.67,2491.67,Pending,Nora,,No
INV1521,GreenLine,Ravi K,Calgary,2902.59,2902.59,Pending,Steve,2023-12-22,No
INV1522,XYZ Ltd,Sonia M,Toronto,646.46,635.46,Flagged,David,2023-02-01,Yes
INV1523,AB Trucks,Alex P,Vancouver,2217.56,2256.56,Pending,Maria,2023-09-25,Yes
INV1524,XYZ Ltd,Naman Goyal,Calgary,1474.29,1444.29,Approved,Steve,2023-04-05,Yes
INV1525,RoadX,John D,Vancouver,521.53,521.53,Approved,Maria,2023-11-21,No
INV1526,FastShip,Alex P,Toronto,1039.08,1002.0799999999999,Approved,David,2023-05-29,Yes
INV1527,ABC Corp,Naman Goyal,Montreal,3051.98,3051.98,Flagged,Nora,2023-07-01,No
INV1528,QuickMove,Naman Goyal,Toronto,1063.76,1063.76,Approved,David,2023-01-21,No
INV1529,FastShip,Naman Goyal,Vancouver,987.21,987.21,Pending,Maria,2023-02-08,No
INV1530,AB Trucks,Leah T,Vancouver,2808.87,2808.87,Flagged,Maria,2023-01-21,No
INV1531,XYZ Ltd,Alex P,Toronto,4533.04,4533.04,Flagged,David,2023-06-18,No
INV1532,QuickMove,John D,Windsor,3964.59,3942.59,Pending,Kathy,2023-10-09,Yes
INV1533,XYZ Ltd,John D,Toronto,4534.94,4534.94,Approved,David,2023-04-16,No
INV1534,GreenLine,Naman Goyal,Montreal,2956.6,2956.6,Pending,Nora,2023-06-09,No
INV1535,XYZ Ltd,Alex P,Toronto,2108.65,2108.65,Pending,David,2023-09-16,No
INV1536,GreenLine,Leah T,Calgary,3675.24,3675.24,Flagged,Steve,2023-04-18,No
INV1537,RoadX,Naman Goyal,Windsor,1380.68,1380.68,Approved,Kathy,2023-08-22,No
INV1538,QuickMove,Ravi K,Calgary,482.46,482.46,Approved,Steve,2023-02-10,No
INV1539,QuickMove,John D,Toronto,1788.61,1788.61,Approved,David,2023-06-19,No
INV1540,ABC Corp,Sonia M,Windsor,1566.26,1553.26,Pending,Kathy,,Yes
INV1541,AB Trucks,Naman Goyal,Calgary,3410.14,3410.14,Flagged,Steve,2023-01-06,No
INV1542,,Ravi K,Calgary,2801.68,2801.68,Flagged,Steve,2023-06-01,No
INV1543,ABC Corp,John D,Windsor,777.49,777.49,Flagged,Kathy,2023-06-27,No
INV1544,XYZ Ltd,Leah T,Windsor,4551.67,4551.67,Approved,Kathy,2023-10-09,Yes
INV1545,XYZ Ltd,Alex P,Vancouver,3007.36,3007.36,Approved,Maria,2023-07-10,No
INV1546,ABC Corp,John D,Windsor,2342.65,2342.65,Flagged,Kathy,2023-02-09,No
INV1547,QuickMove,Alex P,Toronto,4692.26,4664.26,Pending,David,,Yes
INV1548,XYZ Ltd,Alex P,Montreal,576.78,576.78,Flagged,Nora,2023-08-23,No
INV1549,RoadX,Leah T,Vancouver,3969.01,3969.01,Pending,Maria,2023-03-30,No
INV1550,RoadX,Leah T,Windsor,1886.86,1864.86,Flagged,Kathy,2023-03-07,Yes
INV1551,ABC Corp,Naman Goyal,Montreal,3507.41,3507.41,Pending,Nora,2023-05-24,No
INV1552,GreenLine,Naman Goyal,Vancouver,4660.55,4660.55,,Maria,2023-11-17,No
INV1553,GreenLine,John D,Toronto,2636.79,2636.79,Approved,David,2023-12-05,No
INV1554,ABC Corp,Leah T,Montreal,210.93,210.93,Approved,Nora,2023-10-19,No
INV1555,GreenLine,Ravi K,Windsor,241.36,241.36,Approved,Kathy,2023-05-30,No
INV1556,QuickMove,John D,Windsor,1719.75,1719.75,Approved,Kathy,2023-10-06,No
INV1557,QuickMove,Sonia M,Toronto,3930.13,3919.13,Flagged,David,2023-03-24,Yes
INV1558,GreenLine,Alex P,Vancouver,1512.48,1512.48,Approved,Maria,2023-09-27,No
INV1559,RoadX,Alex P,Montreal,1738.9,1738.9,Pending,Nora,2023-01-12,No
INV1560,GreenLine,Naman Goyal,Toronto,3943.86,3934.86,Pending,David,2023-07-05,Yes
INV1561,QuickMove,Ravi K,Vancouver,669.33,669.33,Approved,Maria,2023-01-27,No
INV1562,FastShip,Leah T,Calgary,4249.38,4249.38,Approved,Steve,2023-09-27,No
INV1563,AB Trucks,,Calgary,1402.38,1402.38,Approved,Steve,2023-04-03,No
INV1564,XYZ Ltd,Naman Goyal,Vancouver,350.99,350.99,Flagged,Maria,2023-06-13,No
INV1565,FastShip,Sonia M,Windsor,674.98,674.98,Pending,Kathy,2023-06-07,No
